epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,-0.0,0.5844102501869202,4.28342342376709,8.667634010314941,53.25579833984375,8.590033531188965,57.05323791503906,9.587797164916992,0.0
1,-0.027141198515892,0.6213294267654419,4.1693878173828125,8.444015502929688,51.7351188659668,8.353930473327637,55.55718231201172,9.487752914428713,21696.786282730103
2,-0.0541548281908035,0.5870153903961182,4.111811637878418,8.272489547729492,50.81865692138672,8.241010665893555,55.17756652832031,9.446242332458496,25.17214050292969
3,-0.0657457038760185,0.6528562307357788,3.994150161743164,8.130149841308594,50.16888427734375,8.147932052612305,54.83457565307617,9.42745876312256,9.369110584259031
4,-0.069031074643135,0.7274074554443359,3.900907516479492,8.028292655944824,49.64162063598633,8.090264320373535,54.59732818603516,9.426552772521973,3.440778136253357
5,-0.0729940682649612,0.7713369131088257,3.819019079208374,7.938562393188477,49.15345001220703,8.06474781036377,54.41480255126953,9.414860725402832,1.8902908205986024
6,-0.0773118063807487,0.795492947101593,3.769853830337525,7.882349014282227,48.8997802734375,8.060812950134277,54.431671142578125,9.381182670593262,0.9974892795085908
7,-0.0716573596000671,0.8123709559440613,3.738071441650391,7.850094318389893,48.70864868164063,8.050528526306152,54.27481842041016,9.36347198486328,0.8854198932647706
8,-0.0688908770680427,0.8239198923110962,3.7208127975463863,7.820040225982666,48.52494812011719,8.053018569946289,54.25761032104492,9.34793472290039,0.7414762914180756
9,-0.0675875544548034,0.833029568195343,3.71170711517334,7.802411556243896,48.40998077392578,8.052594184875488,54.24128341674805,9.33293628692627,0.670106840133667
10,-0.0675681009888649,0.8386240005493164,3.706043004989624,7.788447856903076,48.33784484863281,8.041519165039062,54.11433029174805,9.326178550720217,0.7252533793449402
